_id	admin_level	confirmed	confirmed_doublingRate	confirmed_numIncrease	confirmed_numIncrease_per_100k	confirmed_per_100k	confirmed_rolling	confirmed_rolling_per_100k	country_name	date	dead	dead_doublingRate	dead_numIncrease	dead_numIncrease_per_100k	dead_per_100k	dead_rolling	dead_rolling_per_100k	location_id	mostRecent	name	source
"CHN_None_None2021-07-19"	0	114464	196.0390772357	78	0.005524945	8.1077861786	50.2857131958	0.0035618695	"China"	"2021-07-19"	5043	-33.7318917551	1	0.0000708326	0.3572089672	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-20"	0	114489	-151.6844876764	25	0.0017708157	8.1095571518	47.5714302063	0.0033696094	"China"	"2021-07-20"	5043	-18.996816284	0	0	0.3572089672	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-21"	0	114589	123.1778674253	100	0.0070832628	8.1166400909	56.5714302063	0.0040071029	"China"	"2021-07-21"	5044	-43.4879720731	1	0.0000708326	0.3572797775	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-22"	0	114648	112.6687086496	59	0.0041791252	8.1208190918	58.8571434021	0.0041690064	"China"	"2021-07-22"	5044	-43.4879720731	0	0	0.3572797775	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-23"	0	114711	42.9214065536	63	0.0044624559	8.1252822876	60.7142868042	0.0043005524	"China"	"2021-07-23"	5044		0	0	0.3572797775	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-24"	0	114763	74.3227578663	52	0.0036832967	8.1289653778	61.8571434021	0.0043815039	"China"	"2021-07-24"	5045	-43.4879720731	1	0.0000708326	0.3573506176	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-25"	0	114853	45.3282699541	90	0.0063749366	8.1353397369	66.7142868042	0.0047255484	"China"	"2021-07-25"	5045	-14	0	0	0.3573506176	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-26"	0	114935	48.1316970092	82	0.0058082757	8.1411485672	67.2857131958	0.0047660242	"China"	"2021-07-26"	5045	-23.9331580789	0	0	0.3573506176	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-27"	0	115032	20.5983246968	97	0.0068707652	8.148018837	77.5714263916	0.0054945885	"China"	"2021-07-27"	5046		1	0.0000708326	0.3574214578	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-28"	0	115090	22.5828801757	58	0.0041082925	8.1521272659	71.5714263916	0.0050695925	"China"	"2021-07-28"	5046		0	0	0.3574214578	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-29"	0	115170	23.1083645311	80	0.0056666103	8.1577939987	74.5714263916	0.0052820905	"China"	"2021-07-29"	5046		0	0	0.3574214578	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-30"	0	115248	20.9612580916	78	0.005524945	8.163318634	76.7142868042	0.0054338747	"China"	"2021-07-30"	5046	-23.9331580789	0	0	0.3574214578	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-07-31"	0	115341	23.1378159285	93	0.0065874346	8.1699066162	82.5714263916	0.0058487514	"China"	"2021-07-31"	5047	-14	1	0.0000708326	0.3574922979	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-01"	0	115473	20.9331992872	132	0.0093499068	8.1792564392	88.5714263916	0.0062737474	"China"	"2021-08-01"	5047	-14	0	0	0.3574922979	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-02"	0	115619	16.2898323912	146	0.0103415642	8.1895980835	97.7142868042	0.0069213598	"China"	"2021-08-02"	5047	-23.9331580789	0	0	0.3574922979	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-03"	0	115760	18.6773395093	141	0.0099874008	8.1995849609	104	0.0073665935	"China"	"2021-08-03"	5047	-7	0	0	0.3574922979	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-04"	0	115854	18.7239346208	94	0.0066582672	8.206243515	109.1428604126	0.0077308756	"China"	"2021-08-04"	5047	-7	0	0	0.3574922979	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-05"	0	116037	16.1270910616	183	0.0129623711	8.2192058563	123.8571395874	0.0087731276	"China"	"2021-08-05"	5047	-7	0	0	0.3574922979	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-06"	0	116198	14.0853821042	161	0.0114040533	8.2306098938	135.7142791748	0.0096129999	"China"	"2021-08-06"	5047	-6.029471813	0	0	0.3574922979	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-07"	0	116327	15.3042813596	129	0.0091374088	8.2397470474	140.8571472168	0.009977282	"China"	"2021-08-07"	5047	0	0	0	0.3574922979	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-08"	0	116460	16.5436931522	133	0.0094207395	8.249168396	141	0.0099874008	"China"	"2021-08-08"	5048	-8.83301655	1	0.0000708326	0.3575631082	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-09"	0	116601	17.7252862881	141	0.0099874008	8.2591552734	140.2857208252	0.0099368058	"China"	"2021-08-09"	5048	-8.83301655	0	0	0.3575631082	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-10"	0	116710	21.1940573723	109	0.0077207568	8.2668762207	135.7142791748	0.0096129999	"China"	"2021-08-10"	5048	-8.83301655	0	0	0.3575631082	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-11"	0	116803	19.7776449216	93	0.0065874346	8.2734632492	135.5714263916	0.009602881	"China"	"2021-08-11"	5049		1	0.0000708326	0.3576339483	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-12"	0	116944	23.4844144413	141	0.0099874008	8.2834510803	129.5714263916	0.009177885	"China"	"2021-08-12"	5049		0	0	0.3576339483	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-13"	0	117016	37.1600175691	72	0.0050999494	8.2885513306	116.8571395874	0.0082772989	"China"	"2021-08-13"	5049	-23.9331580789	0	0	0.3576339483	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-14"	0	117083	154.581332763	67	0.0047457861	8.293296814	108	0.0076499241	"China"	"2021-08-14"	5050	23.9331580789	1	0.0000708326	0.3577047884	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-15"	0	117160	-107.7010313991	77	0.0054541123	8.2987508774	100	0.0070832628	"China"	"2021-08-15"	5050		0	0	0.3577047884	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-16"	0	117216	-33.0338493278	56	0.0039666272	8.3027172089	87.8571395874	0.0062231524	"China"	"2021-08-16"	5050		0	0	0.3577047884	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-17"	0	117263	-24.4815629709	47	0.0033291336	8.3060464859	79	0.0055957776	"China"	"2021-08-17"	5050	14	0	0	0.3577047884	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-18"	0	117329	-16.5035637891	66	0.0046749534	8.3107213974	75.1428604126	0.0053225663	"China"	"2021-08-18"	5050		0	0	0.3577047884	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-19"	0	117391	-11.6521643052	62	0.0043916232	8.3151130676	63.8571434021	0.0045231692	"China"	"2021-08-19"	5050		0	0	0.3577047884	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-20"	0	117441	-10.415425817	50	0.0035416314	8.318655014	60.7142868042	0.0043005524	"China"	"2021-08-20"	5050		0	0	0.3577047884	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-21"	0	117493	-9.665075974	52	0.0036832967	8.3223381042	58.5714302063	0.0041487683	"China"	"2021-08-21"	5052	14	2	0.0001416653	0.3578464389	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-22"	0	117538	-8.8758769762	45	0.0031874683	8.3255252838	54	0.0038249621	"China"	"2021-08-22"	5053	8.83301655	1	0.0000708326	0.357917279	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-23"	0	117591	-9.0868459671	53	0.0037541294	8.3292798996	53.5714302063	0.0037946051	"China"	"2021-08-23"	5053	8.83301655	0	0	0.357917279	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-24"	0	117622	-9.0986878268	31	0.0021958116	8.3314752579	51.2857131958	0.0036327019	"China"	"2021-08-24"	5053	23.9331580789	0	0	0.357917279	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-25"	0	117661	-8.1629179022	39	0.0027624725	8.3342380524	47.4285697937	0.0033594905	"China"	"2021-08-25"	5055	10.5905911631	2	0.0001416653	0.3580589592	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-26"	0	117711	-8.678204376	50	0.0035416314	8.3377799988	45.7142868042	0.0032380631	"China"	"2021-08-26"	5055	10.5905911631	0	0	0.3580589592	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-27"	0	117768	-9.7466781303	57	0.0040374598	8.3418169022	46.7142868042	0.0033088957	"China"	"2021-08-27"	5055	18.996816284	0	0	0.3580589592	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-28"	0	117813	-10.1431297732	45	0.0031874683	8.3450050354	45.7142868042	0.0032380631	"China"	"2021-08-28"	5055		0	0	0.3580589592	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-29"	0	117859	-11.3285753691	46	0.0032583009	8.3482627869	45.8571434021	0.0032481821	"China"	"2021-08-29"	5055		0	0	0.3580589592	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-30"	0	117919	-13.8184885947	60	0.0042499579	8.3525133133	46.8571434021	0.0033190146	"China"	"2021-08-30"	5056	23.9331580789	1	0.0000708326	0.3581297696	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-08-31"	0	117950	-15.2797793977	31	0.0021958116	8.3547086716	46.8571434021	0.0033190146	"China"	"2021-08-31"	5056	23.9331580789	0	0	0.3581297696	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-01"	0	117991	-16.7996613741	41	0.0029041378	8.3576126099	47.1428565979	0.0033392527	"China"	"2021-09-01"	5056		0	0	0.3581297696	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-02"	0	118037	-23.0121645448	46	0.0032583009	8.360871315	46.5714302063	0.0032987767	"China"	"2021-09-02"	5057	14	1	0.0000708326	0.3582006097	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-03"	0	118082	-23.2085984458	45	0.0031874683	8.3640584946	44.8571434021	0.0031773495	"China"	"2021-09-03"	5058		1	0.0000708326	0.3582714498	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-04"	0	118126	-25.9401503441	44	0.0031166356	8.3671751022	44.7142868042	0.0031672304	"China"	"2021-09-04"	5059	33.7318917551	1	0.0000708326	0.3583422899	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-05"	0	118172	-30.3342041372	46	0.0032583009	8.3704338074	44.7142868042	0.0031672304	"China"	"2021-09-05"	5060	18.996816284	1	0.0000708326	0.3584131002	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-06"	0	118223	-33.5402926115	51	0.0036124641	8.3740463257	43.4285697937	0.0030761599	"China"	"2021-09-06"	5060	33.7318917551	0	0	0.3584131002	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-07"	0	118255	-36.4622085736	32	0.0022666443	8.3763122559	43.5714302063	0.0030862789	"China"	"2021-09-07"	5061		1	0.0000708326	0.3584839404	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-08"	0	118296	-43.1083065096	41	0.0029041378	8.3792171478	43.5714302063	0.0030862789	"China"	"2021-09-08"	5061		0	0	0.3584839404	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-09"	0	118321	-34.257168101	25	0.0017708157	8.3809871674	40.5714302063	0.0028737809	"China"	"2021-09-09"	5061	-43.4879720731	0	0	0.3584839404	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-10"	0	118371	-38.4369210278	50	0.0035416314	8.3845291138	41.2857131958	0.0029243757	"China"	"2021-09-10"	5061	-18.996816284	0	0	0.3584839404	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-11"	0	118437	-59.5924553315	66	0.0046749534	8.3892040253	44.4285697937	0.0031469925	"China"	"2021-09-11"	5061	-23.9331580789	0	0	0.3584839404	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-12"	0	118528	-142.9829729406	91	0.0064457692	8.39564991	50.8571434021	0.0036023452	"China"	"2021-09-12"	5061	-8.83301655	0	0	0.3584839404	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-13"	0	118646	59.1531418287	118	0.0083582504	8.4040079117	60.4285697937	0.0042803148	"China"	"2021-09-13"	5063		2	0.0001416653	0.3586255908	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-14"	0	118724	40.4662747955	78	0.005524945	8.4095335007	67	0.0047457861	"China"	"2021-09-14"	5063	-23.9331580789	0	0	0.3586255908	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-15"	0	118808	31.4316335654	84	0.005949941	8.4154834747	73.1428604126	0.0051809009	"China"	"2021-09-15"	5064	23.9331580789	1	0.0000708326	0.3586964309	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-16"	0	118892	22.5054494186	84	0.005949941	8.4214334488	81.5714263916	0.0057779187	"China"	"2021-09-16"	5064		0	0	0.3586964309	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-17"	0	118958	19.6243089812	66	0.0046749534	8.4261083603	83.8571395874	0.0059398222	"China"	"2021-09-17"	5064	-33.7318917551	0	0	0.3586964309	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-18"	0	119038	18.8328693277	80	0.0056666103	8.4317741394	85.8571395874	0.0060814871	"China"	"2021-09-18"	5064	-18.996816284	0	0	0.3586964309	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-19"	0	119101	21.3872148221	63	0.0044624559	8.4362373352	81.8571395874	0.0057981568	"China"	"2021-09-19"	5064	-18.996816284	0	0	0.3586964309	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-20"	0	119188	20.2948076357	87	0.006162439	8.4423999786	77.4285736084	0.0054844692	"China"	"2021-09-20"	5064	-6.029471813	0	0	0.3586964309	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-21"	0	119239	24.3987284355	51	0.0036124641	8.4460115433	73.5714263916	0.0052112578	"China"	"2021-09-21"	5064	-6.029471813	0	0	0.3586964309	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-22"	0	119290	25.6144203281	51	0.0036124641	8.4496240616	68.8571395874	0.0048773326	"China"	"2021-09-22"	5065	-6.029471813	1	0.0000708326	0.358767271	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-23"	0	119360	28.7674921159	70	0.0049582841	8.454583168	66.8571395874	0.0047356673	"China"	"2021-09-23"	5065	-7	0	0	0.358767271	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-24"	0	119418	37.4516970196	58	0.0041082925	8.4586906433	65.7142868042	0.0046547158	"China"	"2021-09-24"	5067		2	0.0001416653	0.3589089215	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-25"	0	119471	130.6317157445	53	0.0037541294	8.4624452591	61.8571434021	0.0043815039	"China"	"2021-09-25"	5068	14	1	0.0000708326	0.3589797616	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-26"	0	119526	-88.9316789319	55	0.0038957947	8.4663410187	60.7142868042	0.0043005524	"China"	"2021-09-26"	5068	33.7318917551	0	0	0.3589797616	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-27"	0	119578	-38.7450501026	52	0.0036832967	8.4700241089	55.7142868042	0.0039463895	"China"	"2021-09-27"	5068	33.7318917551	0	0	0.3589797616	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-28"	0	119624	-26.7983083976	46	0.0032583009	8.473282814	55	0.0038957947	"China"	"2021-09-28"	5068	33.7318917551	0	0	0.3589797616	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-29"	0	119670	-21.5612530391	46	0.0032583009	8.4765405655	54.2857131958	0.0038451999	"China"	"2021-09-29"	5069	33.7318917551	1	0.0000708326	0.3590506017	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-09-30"	0	119726	-17.5120455736	56	0.0039666272	8.4805078506	52.2857131958	0.0037035346	"China"	"2021-09-30"	5069	33.7318917551	0	0	0.3590506017	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-01"	0	119790	-16.6194961823	64	0.0045332885	8.4850406647	53.1428565979	0.0037642485	"China"	"2021-10-01"	5069	-23.9331580789	0	0	0.3590506017	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-02"	0	119832	-15.9238493415	42	0.0029749705	8.4880161285	51.5714302063	0.0036529398	"China"	"2021-10-02"	5070	-23.9331580789	1	0.0000708326	0.3591214418	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-03"	0	119872	-15.0263930016	40	0.0028333052	8.4908494949	49.4285697937	0.0035011556	"China"	"2021-10-03"	5071		1	0.0000708326	0.3591922522	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-04"	0	119916	-17.262450166	44	0.0031166356	8.4939661026	48.2857131958	0.0034202042	"China"	"2021-10-04"	5071	8.83301655	0	0	0.3591922522	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-05"	0	119965	-19.151052611	49	0.003470799	8.4974365234	48.7142868042	0.0034505611	"China"	"2021-10-05"	5071	23.9331580789	0	0	0.3591922522	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-06"	0	120007	-19.6651398745	42	0.0029749705	8.5004110336	48.1428565979	0.0034100851	"China"	"2021-10-06"	5071	14	0	0	0.3591922522	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-07"	0	120048	-19.7739523357	41	0.0029041378	8.5033159256	46	0.0032583009	"China"	"2021-10-07"	5071	-23.9331580789	0	0	0.3591922522	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-08"	0	120081	-17.1161767393	33	0.0023374767	8.5056533813	41.5714302063	0.0029446136	"China"	"2021-10-08"	5071	-14	0	0	0.3591922522	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-09"	0	120102	-16.3949450351	21	0.0014874852	8.5071401596	38.5714302063	0.0027321158	"China"	"2021-10-09"	5071	-7	0	0	0.3591922522	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-10"	0	120169	-20.4820199002	67	0.0047457861	8.5118865967	42.4285697937	0.0030053272	"China"	"2021-10-10"	5072	-7	1	0.0000708326	0.3592630923	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-11"	0	120195	-21.7370035518	26	0.0018416484	8.5137281418	39.8571434021	0.0028231863	"China"	"2021-10-11"	5072	-7	0	0	0.3592630923	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-12"	0	120234	-20.5857620803	39	0.0027624725	8.5164899826	38.4285697937	0.0027219967	"China"	"2021-10-12"	5072	-6.029471813	0	0	0.3592630923	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-13"	0	120278	-20.4071136548	44	0.0031166356	8.5196075439	38.7142868042	0.0027422346	"China"	"2021-10-13"	5072	-7	0	0	0.3592630923	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-14"	0	120304	-18.7117532701	26	0.0018416484	8.5214490891	36.5714302063	0.0025904505	"China"	"2021-10-14"	5072	-7	0	0	0.3592630923	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-15"	0	120349	-22.3143924563	45	0.0031874683	8.5246362686	38.2857131958	0.0027118779	"China"	"2021-10-15"	5072	-8.83301655	0	0	0.3592630923	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-16"	0	120389	-29.0124473894	40	0.0028333052	8.527469635	41	0.0029041378	"China"	"2021-10-16"	5074		2	0.0001416653	0.3594047725	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-17"	0	120426	-23.2671860977	37	0.0026208074	8.530090332	36.7142868042	0.0026005695	"China"	"2021-10-17"	5074	-23.9331580789	0	0	0.3594047725	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-18"	0	120460	-25.625012041	34	0.0024083094	8.5324983597	37.8571434021	0.002681521	"China"	"2021-10-18"	5074	-23.9331580789	0	0	0.3594047725	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-19"	0	120507	-28.6624792651	47	0.0033291336	8.5358276367	39	0.0027624725	"China"	"2021-10-19"	5075		1	0.0000708326	0.3594755828	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-20"	0	120550	-29.4873674062	43	0.0030458032	8.5388736725	38.8571434021	0.0027523537	"China"	"2021-10-20"	5075	23.9331580789	0	0	0.3594755828	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-21"	0	120629	-109.9079621902	79	0.0055957776	8.5444688797	46.4285697937	0.0032886579	"China"	"2021-10-21"	5076	14	1	0.0000708326	0.359546423	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-22"	0	120701	80.4461775889	72	0.0050999494	8.5495691299	50.2857131958	0.0035618695	"China"	"2021-10-22"	5077	10.5905911631	1	0.0000708326	0.3596172631	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-23"	0	120765	88.6165292239	64	0.0045332885	8.5541028976	53.7142868042	0.0038047242	"China"	"2021-10-23"	5077	23.9331580789	0	0	0.3596172631	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-24"	0	120817	50.7919107179	52	0.0036832967	8.5577859879	55.8571434021	0.0039565084	"China"	"2021-10-24"	5077	8.83301655	0	0	0.3596172631	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-25"	0	120872	37.4714709719	55	0.0038957947	8.5616817474	58.8571434021	0.0041690064	"China"	"2021-10-25"	5077	8.83301655	0	0	0.3596172631	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-26"	0	120954	27.2314111612	82	0.0058082757	8.567489624	63.8571434021	0.0045231692	"China"	"2021-10-26"	5078	8.83301655	1	0.0000708326	0.3596881032	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-27"	0	121015	21.6460997602	61	0.0043207905	8.5718107224	66.4285736084	0.0047053103	"China"	"2021-10-27"	5078	8.83301655	0	0	0.3596881032	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-28"	0	121102	21.4698670777	87	0.006162439	8.5779733658	67.5714263916	0.0047862618	"China"	"2021-10-28"	5078	14	0	0	0.3596881032	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-29"	0	121200	20.1117794127	98	0.0069415979	8.5849151611	71.2857131958	0.0050493544	"China"	"2021-10-29"	5078	-8.83301655	0	0	0.3596881032	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
